Price,Pid,Property_name,Address
"250,000 / year",F7232,1 bedroom mini flat Flat / Apartment for rent Arepo Berger Ojodu Lagos,Arepo Arepo Berger Ojodu Lagos
"400,000 / year",F7228,2 bedroom Flat / Apartment for rent Arepo Berger Ojodu Lagos,Arepo Arepo Berger Ojodu Lagos
"300,000 / year",F7229,2 bedroom Flat / Apartment for rent Arepo Berger Ojodu Lagos,Arepo Arepo Berger Ojodu Lagos
"3,000,000 / year",F7017,5 bedroom Duplex for rent Omole estate Alausa Ikeja Lagos,Omole estate Omole estate Alausa Ikeja Lagos
"4,500,000 / year",G2158,3 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,Lekki Lekki Phase 1 Lekki Lagos
"850,000 / year",F7014,3 bedroom Flat / Apartment for rent Via Otedola estate Omole phase 2 Ogba Lagos,Omole Estate Via Otedola estate Omole Phase 2 Ogba Lagos
"2,500,000 / year",F6805,4 bedroom Duplex for rent Omole Phase 2 Alausa Ikeja Lagos,Via Otedola Estate Omole Phase 2 Alausa Ikeja Lagos
"2,500,000 / year",F7015,3 bedroom House for rent Omole estate Obafemi Awolowo Way Ikeja Lagos,Omole estate Omole estate Obafemi Awolowo Way Ikeja Lagos
"1,300,000 / year",E4938,3 bedroom Flat / Apartment for rent Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo GRA Ph2 Magodo Shangisha Kosofe Ikosi Lagos
"650,000 / year",F6798,3 bedroom Flat / Apartment for rent Opic Isheri North Ojodu Lagos,Opic Opic Isheri North Ojodu Lagos
"1,500,000 / year",D5348,2 bedroom Flat / Apartment for rent Berger Ojodu Lagos,Magodo Shangisha G.R.A 2 Via Berger Ojodu Lagos
"800,000",E5173,3 bedroom Flat / Apartment for rent 8 minutes drive to Alausa Obafemi Awolowo Way Ikeja Lagos,OPIC Isheri North 8 minutes drive to Alausa Obafemi Awolowo Way Ikeja Lagos
"1,300,000",F1969,4 bedroom Duplex for rent Gra Phase 1 Magodo Kosofe/Ikosi Lagos,Magodo Isheri Gra Phase 1 Magodo Kosofe Ikosi Lagos
"650,000 / year",F6803,2 bedroom Flat / Apartment for rent Grammar School bus stop Berger Ojodu Lagos,Berger Grammar School bus stop Berger Ojodu Lagos
"700,000",E5284,2 bedroom Flat / Apartment for rent Magodo Isheri Ojodu Lagos,GRA Magodo Isheri Ojodu Lagos
"1,000,000 / year",G2157,3 bedroom Flat / Apartment for rent Inifinity Estate Ado Ajah Lagos,Inifinity Estate Ado Ajah Lagos
"1,000,000 / year",G2156,1 bedroom mini flat Self Contain for rent Agungi Lekki Lagos,"Agungi ajiran,lekki Agungi Lekki Lagos"
"1,500,000",F6080,2 bedroom Duplex for rent Ogudu Kosofe Kosofe/Ikosi Lagos,Ogudu Ogudu Kosofe Kosofe Ikosi Lagos
"2,000,000 / year",F7356,3 bedroom Flat / Apartment for rent Agungi Agungi Lekki Lagos,Ajiran Agungi Agungi Lekki Lagos
"1,200,000",G0055,3 bedroom Flat / Apartment for rent Buhari Ogudu Ogudu Lagos,Buhari Buhari Ogudu Ogudu Lagos
"700,000 / year",G0056,1 bedroom mini flat Flat / Apartment for rent Ogudu Ogudu Lagos,Buari Ogudu Ogudu Lagos
"1,800,000 / year",G0248,3 bedroom Flat / Apartment for rent Agungi Lekki Lagos,Ajiran Estate Agungi Lekki Lagos
"800,000",G2150,3 bedroom Flat / Apartment for rent Iponri Surulere Lagos,"progressive Estate, off desalo Close Iponri Surulere Lagos"
"2,200,000 / year",G0253,3 bedroom Flat / Apartment for rent Agungi Lekki Lagos,Osapa Agungi Lekki Lagos
"700,000 / year",G0979,3 bedroom Flat / Apartment for rent Ogudu-Orike Ogudu Lagos,Barracks Ogudu Orike Ogudu Lagos
"2,000,000",G2148,4 bedroom Duplex for rent Onitiri Onike Yaba Lagos,Ajayi Onitiri Onike Yaba Lagos
"800,000",E5288,3 bedroom Flat / Apartment for rent Isheri North Ojodu Lagos,Opic Isheri North Ojodu Lagos
"1,200,000 / year",E4944,3 bedroom Flat / Apartment for rent Omole Phase 2 Awolowo way Ikeja Lagos,Via Otedola Estate Omole Phase 2 Awolowo Way Ikeja Lagos
"500,000",E5289,3 bedroom Flat / Apartment for rent Berger Ojodu Lagos,Denro Berger Ojodu Lagos
"750,000",E5292,3 bedroom Flat / Apartment for rent Isheri North Ojodu Lagos,Harmony Villa Estate Isheri North Ojodu Lagos
"650,000",E5170,3 bedroom Flat / Apartment for rent Isheri North Ojodu Lagos,Harmony villa Isheri North Ojodu Lagos
"850,000",E5171,3 bedroom Flat / Apartment for rent Isheri North Ojodu Lagos,Opic Isheri North Ojodu Lagos
"900,000 / year",D4711,2 bedroom Flat / Apartment for rent Magodo Kosofe/Ikosi Lagos,GRA 1 Magodo Kosofe Ikosi Lagos
"1,000,000 / year",D4763,2 bedroom Flat / Apartment for rent Magodo Isheri Ojodu Lagos,Gateway Magodo Isheri Ojodu Lagos
"900,000",E4943,3 bedroom Flat / Apartment for rent Magodo Isheri Ojodu Lagos,Magodo GRa PH1 Magodo Isheri Ojodu Lagos
"350,000 / year",G2145,3 bedroom Flat / Apartment for rent Ipaja Ipaja Lagos,Command Ipaja Lagos Ipaja Ipaja Lagos
"500,000",D8010,"3 bedroom Flat / Apartment for rent Opp. Arepo, off lagos Ibadan express way Berger Ojodu Lagos","Forthright Estate Opp. Arepo, off lagos Ibadan express way Berger Ojodu Lagos"
"800,000",D4292,3 bedroom Duplex for rent off Ojodu Berger Ojodu Lagos,Arigbede Street off Ojodu Berger Ojodu Lagos
"350,000 / year",D6115,2 bedroom Flat / Apartment for rent Berger Ojodu Lagos,"Opp. Manal, Arepo Berger Ojodu Lagos"
"1,500,000",E4941,3 bedroom Flat / Apartment for rent Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo GRA Ph2 Magodo Shangisha Kosofe Ikosi Lagos
"450,000 / year",D6840,2 bedroom Flat / Apartment for rent Arepo Arepo Lagos,Obafemi Owode Via Arepo Arepo Ojodu Berger Lagos
"600,000 / year",F2125,3 bedroom Flat / Apartment for rent Off Lagos Ibadan Express Way Berger Ojodu Lagos,Arepo Off Lagos Ibadan Express Way Berger Ojodu Lagos
"1,300,000 / year",D8148,4 bedroom Duplex for rent Magodo Isheri Ojodu Lagos,Environmental crescent Magodo Isheri Ojodu Lagos
"450,000 / year",F2124,3 bedroom Flat / Apartment for rent Arepo off Lagos Ibadan Express Way Berger Ojodu Lagos,Arepo Arepo off Lagos Ibadan Express Way Berger Ojodu Lagos
"900,000",D8173,2 bedroom Duplex for rent Magodo Isheri Ojodu Lagos,Ayodele Ipaya Magodo Isheri Ojodu Lagos
"750,000 / year",F1928,2 bedroom Flat / Apartment for rent GRA Phase 1 Magodo Isheri Ojodu Lagos,Magodo GRA Phase 1 Magodo Isheri Ojodu Lagos
"350,000 / year",D6839,2 bedroom Flat / Apartment for rent Arepo Arepo Lagos,Arigbede Wawa via Arepo Arepo Ojodu Berger Lagos
"1,800,000 / year",F2108,3 bedroom Flat / Apartment for rent GRA Magodo-Shangisha Kosofe/Ikosi Lagos,Phase 2 GRA Magodo Shangisha Kosofe Ikosi Lagos
"1,000,000 / year",F1980,3 bedroom Flat / Apartment for rent Isheri GRA Magodo Kosofe/Ikosi Lagos,Phase 1 Isheri GRA Magodo Kosofe Ikosi Lagos
"1,000,000 / year",F1926,3 bedroom Flat / Apartment for rent Gra Phase 1 Magodo Isheri Ojodu Lagos,magodo Gra Phase 1 Magodo Isheri Ojodu Lagos
"1,000,000 / year",F1978,3 bedroom Flat / Apartment for rent Isheri Gra Magodo Kosofe/Ikosi Lagos,Phase 1 Isheri Gra Magodo Kosofe Ikosi Lagos
"800,000 / year",F1940,2 bedroom Duplex for rent Gra Phase 1 Magodo Isheri Ojodu Lagos,Magodo Gra Phase 1 Magodo Isheri Ojodu Lagos
"800,000 / year",G2136,3 bedroom Flat / Apartment for rent Tiled road Ago palace Okota Lagos,Ago palace way Tiled road Ago Palace Okota Lagos
"750,000 / year",G2135,3 bedroom Flat / Apartment for rent Tiled road Ago palace Okota Lagos,Ago palace way Tiled road Ago Palace Okota Lagos
"3,000,000",G2132,3 bedroom Flat / Apartment for rent Lekki Phase 1 Right Lekki Phase 1 Lekki Lagos,Lekki Right Lekki Phase 1 Right Lekki Phase 1 Lekki Lagos
"500,000 / year",G2131,3 bedroom Flat / Apartment for rent Iyana Ipaja Ipaja Lagos,Iyana Ipaja Lagos Iyana Ipaja Ipaja Lagos
"500,000 / year",G2130,3 bedroom Flat / Apartment for rent Ipaja Ipaja Lagos,Amule Ipaja Lagos Ipaja Ipaja Lagos
"1,500,000 / year",E6307,4 bedroom Duplex for rent 7th avenue festac town Festac Amuwo Odofin Lagos,7th avenue festac town 7th avenue festac town Festac Amuwo Odofin Lagos
"1,300,000 / year",G2128,"3 bedroom Flat / Apartment for rent igbo efon,lekki Igbo-efon Lekki Lagos","igbo efon,lekki igbo efon,lekki Igbo Efon Lekki Lagos"
"1,000,000",G2127,1 bedroom mini flat Flat / Apartment for rent Lekki Phase 1 Right Lekki Phase 1 Lekki Lagos,Lekki Phase 1 Right Lekki Phase 1 Right Lekki Phase 1 Lekki Lagos
"500,000 / year",G2126,3 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Gamade Gowon Estate Egbeda Lagos Egbeda Alimosho Lagos
"1,000,000 / year",G2125,3 bedroom Flat / Apartment for rent chevron Lekki Lagos,"Ocean view estate,alfa beach road,lekki Chevron Lekki Lagos"
"1,200,000 / year",G2123,3 bedroom Flat / Apartment for rent Dolphin Estate Ikoyi Lagos,"Dolphin estate,ikoyi Dolphin Estate Ikoyi Lagos"
"1,200,000 / year",G2119,3 bedroom Flat / Apartment for rent Dolphin Estate Ikoyi Lagos,"Dolphin estate,ikoyi Dolphin Estate Ikoyi Lagos"
"1,200,000 / year",G2115,3 bedroom Flat / Apartment for rent Dolphin Estate Ikoyi Lagos,"Dolphin estate,ikoyi Dolphin Estate Ikoyi Lagos"
"800,000",G2105,2 bedroom Flat / Apartment for rent Apapa road Apapa Lagos,Brickfield very close to Coastain roundabout by Apapa Road Apapa Road Apapa Lagos
"1,200,000",G2097,3 bedroom Flat / Apartment for rent Ojuelegba Surulere Lagos,sam-shonibare Street off Babatunde Street off ogunlauna drive surulere Ojuelegba Surulere Lagos
"750,000",G2094,3 bedroom Flat / Apartment for rent Ojuelegba Surulere Lagos,"ibidun Street off ojuelegba, close to Clegg in surulere Ojuelegba Surulere Lagos"
"1,000,000",G2091,Office Space for rent Ogunlana Surulere Lagos,ogunlauna drive surulere Ogunlana Surulere Lagos
"700,000",G2090,2 bedroom Office Space for rent Ogunlana Surulere Lagos,ogunlauna drive surulere Ogunlana Surulere Lagos
"2,500,000",G2088,4 bedroom Duplex for rent Ikota Lekki Lagos,Road 1 Ikota Lekki Lagos
"1,100,000",G2087,3 bedroom Flat / Apartment for rent Ajao Estate Isolo Lagos, Anthony Village Ajao Estate Isolo Lagos
"500,000",G2078,1 bedroom mini flat Flat / Apartment for rent Jibowu Yaba Lagos,Herbert Macaulay Jibowu Yaba Lagos
"3,000,000",G2076,5 bedroom Duplex for rent Mgodo GRA Magodo Kosofe/Ikosi Lagos,Mgodo GRA Magodo Kosofe Ikosi Lagos
"3,300,000 / year",F9617,4 bedroom House for rent Idado Lekki Lagos,idado lekki Idado Lekki Lagos
"3,600,000 / year",F9703,4 bedroom Duplex for rent Lekki Phase 1 Lekki Lagos,lekki phase 1 Lekki Phase 1 Lekki Lagos
"13,000,000 / year",G2073,7 bedroom Office Space for rent Victoria Island Extension Victoria Island Lagos,Victoria Island Victoria Island Extension Victoria Island Lagos
"3,000,000 / year",G1799,5 bedroom Duplex for rent Idado Idado Lekki Lagos,Idado Idado Idado Lekki Lagos
"3,000,000 / year",G2070,3 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,lekki Lekki Phase 1 Lekki Lagos
"500,000",G2069,3 bedroom Flat / Apartment for rent Aguda Surulere Lagos,martins street aguda surulere Aguda Surulere Lagos
"250,000",G2068,2 bedroom Flat / Apartment for rent Ikorodu Ikorodu Lagos,itamaga Ikorodu Ikorodu Lagos
"700,000",G2065,3 bedroom Flat / Apartment for rent Shomolu Shomolu Lagos,"off Adepeju street, Bariga Shomolu Shomolu Shomolu Lagos"
"2,500,000 / year","48,G2064",1 bedroom mini flat Office Space for rent Lekki Phase 1 Lekki Lagos,lekki Lekki Phase 1 Lekki Lagos
"700,000",G2063,3 bedroom Flat / Apartment for rent Shomolu Shomolu Lagos,"off Akinola street, Bariga shomolu Shomolu Shomolu Lagos"
"2,000,000",G2062,4 bedroom Flat / Apartment for rent Adeniran Ogunsanya Surulere Lagos,"off Adeniran Ogunsaya Str, Surulere, Lagos . Adeniran Ogunsanya Surulere Lagos"
"900,000",G2061,3 bedroom Flat / Apartment for rent Alaka Estate Surulere Lagos,alaka LSDPC estate Alaka Estate Surulere Lagos
"6,000,000",G2059,Office Space for rent Awolowo Road Ikoyi Lagos,"prestigious Awolowo Road, South West, Ikoyi Awolowo Road Ikoyi Lagos"
"8,500,000",G2055,5 bedroom Duplex for rent Fola Osibo Lekki Phase 1 Lekki Lagos,Chief Collins Fola Osibo Lekki Phase 1 Lekki Lagos
"1,200,000",G2052,2 bedroom Flat / Apartment for rent Bode Thomas Surulere Lagos,"Johnson Street, off Bode Thomas Street, Surulere Bode Thomas Surulere Lagos"
"600,000",G2051,2 bedroom Flat / Apartment for rent Magodo Shangisha Magodo Kosofe/Ikosi Lagos,Magodo Shangisha Magodo Kosofe Ikosi Lagos
"2,200,000 / year",G2050,2 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,Lekki Lekki Phase 1 Lekki Lagos
"5,000,000",G2049,5 bedroom Duplex for rent Lekki Phase 1 Lekki Lagos," off fola oshibo, Lekki phase 1. Lekki Phase 1 Lekki Lagos"
"270,000 / year",F8718,1 bedroom mini flat Flat / Apartment for rent Lakowe Ajah Lagos,Lakowe Lakowe Ajah Lagos
"4,000,000",G2048,250.0 square meter Office Space for rent Adeniyi Jones Ikeja Lagos,Adeniyi jones Adeniyi Jones Ikeja Lagos
"1,600,000",G2046,3 bedroom Flat / Apartment for rent Osapa london Lekki Lagos,"off kazim Eletu Street, osapa London, Lekki, Lagos Osapa London Lekki Lagos"
"5,000,000",G2045,5 bedroom Duplex for rent Opebi Ikeja Lagos,"Off opebi,ikeja Opebi Ikeja Lagos"
"1,600,000",G2044,3 bedroom Flat / Apartment for rent Osapa london Lekki Lagos,"off Ibrahim Eletu Street, osapa London, Lekki, Lagos Osapa London Lekki Lagos"
"2,500,000 / year","75,G2043",Office Space for rent Ikoyi S.W Ikoyi Lagos,IKOYI Ikoyi S.w Ikoyi Lagos
"2,500,000",G2042,5 bedroom Duplex for rent Alagomeji Yaba Lagos,Alagomeji Alagomeji Yaba Lagos
"1,200,000",G2041,2 bedroom Flat / Apartment for rent Ogunlana Surulere Lagos," Sam Shonibare Street, off ogunlana drive, Surulere. Ogunlana Surulere Lagos"
"2,000,000",G2040,3 bedroom Flat / Apartment for rent Alagomeji Yaba Lagos,Alagomeji Alagomeji Yaba Lagos
"800,000",G2038,1 bedroom mini flat Flat / Apartment for rent Adelabu Surulere Lagos,"off Adelabu Street, Surulere Adelabu Surulere Lagos"
"600,000",G2037,2 bedroom Flat / Apartment for rent Shangisha Magodo Kosofe/Ikosi Lagos,Shangisha Magodo Kosofe Ikosi Lagos
"1,200,000",G2035,2 bedroom Flat / Apartment for rent Adelabu Surulere Lagos,"off Adelabu Street, Surulere Adelabu Surulere Lagos"
"25,000 / sqm","180,132,G2034",5 bedroom Office Space for rent Ikoyi S.W Ikoyi Lagos,IKOYI Ikoyi S.w Ikoyi Lagos
"3,500,000",G2024,5 bedroom Duplex for rent Magodo Estate Phase 2 Magodo Kosofe/Ikosi Lagos,Magodo Estate Phase 2 Magodo Kosofe Ikosi Lagos
"3,500,000 / year",G0158,4 bedroom House for rent Ikate Lekki Lagos,ikate elegushi lekki Ikate Lekki Lagos
"6,000,000 / year",G1054,5 bedroom Duplex for rent Lekki Phase 1 Lekki Lagos,"LEKKI RIGHT, LEKKI PHASE 1 Lekki Phase 1 Lekki Lagos"
"2,500,000 / year",G0197,2 bedroom Flat / Apartment for rent Lekki Phase 1 Lekki Lagos,lekki phase1 Lekki Phase 1 Lekki Lagos
"1,500,000",G2019,3 bedroom Flat / Apartment for rent Bode Thomas Surulere Lagos,"Johnson Street, off Bode Thomas Street, Surulere. Bode Thomas Surulere Lagos"
"1,500,000",G2018,3 bedroom Flat / Apartment for rent Atunrase Medina Gbagada Lagos,Atunrase Medina Gbagada Lagos
"1,500,000",G2015,1 bedroom mini flat Flat / Apartment for rent Lekki Phase 1 Right Lekki Phase 1 Lekki Lagos,Lekki Phase 1 Right Lekki Phase 1 Right Lekki Phase 1 Lekki Lagos
"1,500,000",G2014,4 bedroom Duplex for rent Ago palace Okota Lagos," olatunji idowu Street, Ago Okota, isolo Lagos Ago Palace Okota Lagos"
"2,500,000",G2011,2 bedroom House for rent Lekki Phase 1 Lekki Lagos,"Oladimeji Alo streeet, lekki phase 1 Lekki Phase 1 Lekki Lagos"
"4,000,000 / year",G2010,2 bedroom Flat / Apartment for rent Ikoyi S.W Ikoyi Lagos,IKOYI Ikoyi S.w Ikoyi Lagos
"1,500,000",G2009,90.0 square meter Office Space for rent Off Bode Thomas Surulere Lagos,Off Bode Thomas Surulere Lagos
"1,800,000",G2006,4 bedroom Flat / Apartment for rent Magodo Estate Phase 2 Magodo Kosofe/Ikosi Lagos,Magodo Estate Phase 2 Magodo Kosofe Ikosi Lagos
"15,000,000",G2005,7 bedroom Duplex for rent Parkview Estate Ikoyi Lagos,Eko street Parkview Estate Ikoyi Lagos
"1,300,000",G2004,3 bedroom Flat / Apartment for rent Off Bode Thomas Surulere Lagos,Off Bode Thomas Surulere Lagos
"15,000,000",G2003,5 bedroom Duplex for rent Parkview Estate Ikoyi Lagos,Eko Parkview Estate Ikoyi Lagos
"1,000,000",G2001,3 bedroom Flat / Apartment for rent Off Adelabu Close Adelabu Surulere Lagos,Off Adelabu Close Adelabu Surulere Lagos
"4,000,000",G2000,3 bedroom Flat / Apartment for rent Parkview Estate Ikoyi Lagos,Eko Parkview Estate Ikoyi Lagos
"12,000,000 / year",G1998,4 bedroom Flat / Apartment for rent Banana Island Ikoyi Lagos,Ikoyi Banana Island Ikoyi Lagos
"450,000 / year",G1994,3 bedroom Flat / Apartment for rent Destiny homes Abijo Ajah Lagos,Destiny homes Destiny homes Abijo Ajah Lagos
"4,500,000 / year",G1992,3 bedroom Flat / Apartment for rent Lekki County Homes Ikota Lekki Lagos,Ikota Lekki County Homes Ikota Lekki Lagos
"2,500,000",G1991,Land for rent Ifako-gbagada Gbagada Lagos," Diya str, beside Stanbic Bank Oppsite GTB bank Ifako Gbagada Gbagada Lagos"
"500,000 / year",G1990,3 bedroom Flat / Apartment for rent Iyana Ipaja Ipaja Lagos,Iyana Ipaja Lagos Iyana Ipaja Ipaja Lagos
"4,500,000 / year",G1989,4 bedroom Duplex for rent Lekki Phase 1 Lekki Lagos,Lekki Lekki Phase 1 Lekki Lagos
"350,000 / year",G1988,3 bedroom Flat / Apartment for rent Ayobo Ipaja Lagos,Amule Ipaja Lagos Ayobo Ipaja Lagos
"120,000 / year",G1987,Shop for rent Akowonjo Alimosho Lagos,Off vulcanizer bus stop Akowonjo Alimosho Lagos
"1,200,000 / year",G1982,4 bedroom Duplex for rent Egbeda Alimosho Lagos,Off orelope street Egbeda Alimosho Lagos
"1,500,000",G1980,3 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,"Estate at ifako, gbagada Ifako Gbagada Gbagada Lagos"
"15,000,000",E1955,4 bedroom Duplex for rent Awolowo Road Ikoyi Lagos,Bank road Awolowo Road Ikoyi Lagos
"600,000 / year",G1977,3 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Gamade Gowon Estate Egbeda Lagos Egbeda Alimosho Lagos
"1,200,000 / year",G1652,2 bedroom Flat / Apartment for rent Toyin street Ikeja Lagos,Toyin Toyin Street Ikeja Lagos
"700,000 / year",G1653,2 bedroom Flat / Apartment for rent Lagoon Estate Ogudu-Orike Ogudu Lagos,Lagoon Estate Lagoon Estate Ogudu Orike Ogudu Lagos
"350,000 / year",G1975,2 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Cal school off isiba oluwo street Egbeda Alimosho Lagos
"350,000 / year",G1974,2 bedroom Flat / Apartment for rent Pipeline Alimosho Lagos,After diamond estate Pipeline Alimosho Lagos
"400,000 / year",G1973,2 bedroom Flat / Apartment for rent Ipaja Ipaja Lagos,Amule Ipaja Lagos Ipaja Ipaja Lagos
"500,000 / year",G1971,3 bedroom Flat / Apartment for rent Ipaja Ipaja Lagos,Amule Ipaja Lagos Ipaja Ipaja Lagos
"300,000 / year",G1960,2 bedroom Flat / Apartment for rent Baruwa Ipaja Lagos,Unique estate Baruwa Ipaja Lagos
"1,000,000 / year",G0770,3 bedroom Flat / Apartment for rent 6th avenue festac town Amuwo Odofin Amuwo Odofin Lagos,Amuwo Odofin 6th avenue festac town Amuwo Odofin Amuwo Odofin Lagos
"350,000 / year",G1956,2 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Off lion of judah Egbeda Alimosho Lagos
"300,000 / year",G1954,2 bedroom Flat / Apartment for rent Shasha Alimosho Lagos,Coker estate Shasha Alimosho Lagos
"5,000,000 / year",G1952,5 bedroom Duplex for rent Phase 2 Ikeja GRA Ikeja Lagos,Near Tokunbo Str Phase 2 Ikeja Gra Ikeja Lagos
"280,000 / year",G1951,2 bedroom Flat / Apartment for rent Egbeda Alimosho Lagos,Okunola road Egbeda Alimosho Lagos
"350,000 / year",G1950,2 bedroom Flat / Apartment for rent Idimu Egbe/Idimu Lagos,Off nobex bus stop Idimu Egbe Idimu Lagos
"1,200,000",G1949,3 bedroom Flat / Apartment for rent A delabu Adelabu Surulere Lagos,Alhaji masha surulere A delabu Adelabu Surulere Lagos
"800,000",G1947,3 bedroom Flat / Apartment for rent off Akihanmi Ojuelegba Surulere Lagos,Bishop Streets surulere off Akihanmi Ojuelegba Surulere Lagos
"1,300,000",G1945,4 bedroom Flat / Apartment for rent Off adelbu Adelabu Surulere Lagos,Alhagi masha Street Off adelbu Adelabu Surulere Lagos
"800,000 / year",G1944,3 bedroom Flat / Apartment for rent Off Cooperatives Villa road Badore Ajah Lagos,Nwosu Chuma Avenue Off Cooperatives Villa road Badore Ajah Lagos
"950,000",F7936,3 bedroom Flat / Apartment for rent Akoka Yaba Lagos,Oshifolarin street Akoka Akoka Yaba Lagos
"700,000",G1934,2 bedroom Flat / Apartment for rent Soluyi Gbagada Lagos,Peace estate Sholuyi gbagada Soluyi Gbagada Lagos
"1,500,000",F4395,3 bedroom Flat / Apartment for rent Onike Yaba Lagos,Alara Onike Yaba Lagos
"1,300,000",F9035,2 bedroom Flat / Apartment for rent Alagomeji Yaba Lagos,Queen street Alagomeji Yaba Lagos
"1,200,000",F4392,2 bedroom House for rent Onike Yaba Lagos,Alara Onike Yaba Lagos
"1,200,000 / year",F2050,2 bedroom Flat / Apartment for rent Alagomeji Yaba Lagos,Alagomeji Alagomeji Yaba Lagos
"500,000",G1933,3 bedroom Flat / Apartment for rent Ebute Ikorodu Lagos,Dangote terminal / WAEC area of ebute Ikorodu Ebute Ikorodu Lagos
"1,800,000",G1026,3 bedroom Flat / Apartment for rent Fola Agoro Yaba Lagos,Folagoro Fola Agoro Yaba Lagos
"1,300,000",G1931,3 bedroom Duplex for rent Reality Estate Ajah Lagos Ado Ajah Lagos,Reality Estate Ajah Lagos Reality Estate Ajah Lagos Ado Ajah Lagos
"300,000",G1928,1 bedroom mini flat Flat / Apartment for rent Ifako-gbagada Gbagada Lagos,bajulayie gbagada Ifako Gbagada Gbagada Lagos
