Price,Pid,Property_name,Address
"25,000,000",H5304,2 bedroom Flat / Apartment for sale Ikota Estate Ikota Lekki Lagos,Ikota estate Ikota Estate Ikota Lekki Lagos
"55,000,000",H2705,4 bedroom Duplex for sale Agungi Agungi Lekki Lagos,Fatai kafo Agungi Agungi Lekki Lagos
"55,000,000",H5078,4 bedroom Duplex for sale Osapa Osapa london Lekki Lagos,Association Osapa Osapa London Lekki Lagos
"1,800,000","N0,11232,H5294",600.0 square meter Land for sale Free Trade Zone Free Trade Zone Ibeju-Lekki Lagos,Aiyeteju Town Free Trade Zone Free Trade Zone Ibeju Lekki Lagos
"4,000,000",H5288,600.0 square meter Land for sale Orimedu Akodo Ise Ibeju-Lekki Lagos,Ibeju Orimedu Akodo Ise Ibeju Lekki Lagos
"40,000,000",H5271,5 bedroom Duplex for sale Ijede Ikorodu Lagos,Ginti Ijede Ikorodu Lagos
"30,000,000",G9349,5 bedroom Duplex for sale Isheri North Ojodu Lagos,Isheri North Isheri North Ojodu Lagos
"20,000,000",H5267,House for sale St Finbarrs Road Akoka Yaba Lagos,Back of Chemist bus stop St Finbarrs Road Akoka Yaba Lagos
"17,000,000","10,H5266",10 bedroom Bungalow for sale Apata Onipanu Shomolu Lagos,Shomolu Apata Onipanu Shomolu Lagos
"85,000,000",H2327,3 bedroom Flat / Apartment for sale Off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos,Vi Extension Off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos
"40,000,000",G9715,3 bedroom Duplex for sale Lekki Palm City Estate VGC Ajah Lagos,Lekki Palm City Estate Lekki Palm City Estate Vgc Ajah Lagos
"1,350,000",G9003,5 bedroom House for sale Accra Banana Island Ikoyi Lagos,TRASACCO VALLEY ESTATES Accra Banana Island Ikoyi Lagos
"65,000,000",G8878,3 bedroom Duplex for sale Nicon Town Ikate Lekki Lagos,Nicon Town Nicon Town Ikate Lekki Lagos
"5,500,000",G9458,720.0 square meter Land for sale Sangotedo Ajah Lagos,Back of Local Government Secretariat Sangotedo Ajah Lagos
"1,500,000","4000,G8973",5 bedroom House for sale Accra Banana Island Ikoyi Lagos,TRASACCO VALLEY ESTATES Accra Banana Island Ikoyi Lagos
"70,000,000",G8887,4 bedroom Duplex for sale Elegushi Ikate Lekki Lagos,Beside House on Rock Church. Elegushi Ikate Lekki Lagos
"75,000,000",G8796,3 bedroom Flat / Apartment for sale Oniru Estate Victoria Island Extension Victoria Island Lagos,Oniru Estate Oniru Estate Victoria Island Extension Victoria Island Lagos
"85,000,000",G6623,5 bedroom Duplex for sale Chevron chevron Lekki Lagos, Chevron Alternative Route Chevron Chevron Lekki Lagos
"60,000,000","24,G6544",4 bedroom Duplex for sale Orchid Road chevron Lekki Lagos,Orchid Road Orchid Road Chevron Lekki Lagos
"90,000,000",G8851,4 bedroom Duplex for sale Niccon Town Ikate Lekki Lagos,Beside SPAR Shopping Mall Niccon Town Ikate Lekki Lagos
"280,000",G6303,"3 bedroom Duplex for sale Accra , Behind West Hill Mall Lekki Phase 1 Lekki Lagos","Fortune City, Accra , Behind West Hill Mall Lekki Phase 1 Lekki Lagos"
"23,000,000",E6287,900.0 square meter Land for sale Mayfair Gardens Lekki- Peninsula Awoyaya Ajah Lagos,Close 27 Mayfair Gardens Lekki- Peninsula Awoyaya Ajah Lagos
"36,000,000",G3669,3 bedroom Duplex for sale Orchid Hotel Road Chevron chevron Lekki Lagos,Victoria Crest Orchid Hotel Road Chevron Chevron Lekki Lagos
"13,000,000",E9235,445.0 square meter Land for sale Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Opposite Abraham Adesanya Lekki Phase 2 Lekki Phase 2 Lekki Lagos
"18,360,000",E6272,408.0 square meter Land for sale Lekki County Homes Ikota Lekki Lagos,Lekki County Homes Lekki County Homes Ikota Lekki Lagos
"20,000,000","800,F5991",800.0 square meter Land for sale Around Ajah Roundabout VGC Ajah Lagos,Lekki Palm City Estate. Around Ajah Roundabout Vgc Ajah Lagos
"16,000,000",E6246,1000.0 square meter Land for sale Ajah VGC Ajah Lagos,Lekki Palm City Estate. Ajah Vgc Ajah Lagos
"25,000,000",E8876,3 bedroom Flat / Apartment for sale Lekki Free Trade Zone Lakowe Ajah Lagos,Kajola Lekki Free Trade Zone Lakowe Ajah Lagos
"50,000,000","660,F7406",660.0 square meter Land for sale Lekki Peninsula Off Lekki-Epe Expressway Ajah Lagos,Royal Gardens Estate. Lekki Peninsula Off Lekki Epe Expressway Ajah Lagos
"100,000,000",E9233,1400.0 square meter Land for sale Tipper Garage chevron Lekki Lagos,By 2nd Toll-gate Tipper Garage Chevron Lekki Lagos
"50,000,000",H5263,6 bedroom Duplex for sale Badore Badore Ajah Lagos,Badore Badore Badore Ajah Lagos
"25,000,000",H5262,4 bedroom Duplex for sale Lekki Gardens Lekki Gardens estate Ajah Lagos,Lekki Gardens Lekki Gardens Lekki Gardens Estate Ajah Lagos
"65,000,000",H5261,7 bedroom Duplex for sale Royal view Estate Ikota Lekki Lagos,Road 5 Royal view Estate Ikota Lekki Lagos
"15,000,000",H5257,400.0 square meter Bungalow for sale Off ljesha Ijesha Surulere Lagos,Off ljesha Off ljesha Ijesha Surulere Lagos
"40,000,000",H5256,Flat / Apartment for sale Gerard road Ikoyi Lagos,Glover Road Gerard Road Ikoyi Lagos
"500,000,000",H5255,1000.0 square meter Commercial Property for sale Ademola Adetokunbo Victoria Island Lagos,Savage Street Ademola Adetokunbo Victoria Island Lagos
"30,000,000",H5252,4 bedroom House for sale Isheri North Ojodu Lagos,Harmony Estate Isheri North Ojodu Lagos
"90,000,000",H5241,4 bedroom Duplex for sale Opebi Ikeja Lagos,Opebi Opebi Ikeja Lagos
"10,000,000","370,55,75,H5233",370.0 square meter Land for sale Mafoluku Mafoluku Oshodi Lagos,Eyinogun street Mafoluku Mafoluku Oshodi Lagos
"55,000,000",H5232,Land for sale festac Festac Amuwo Odofin Lagos,7th Avenue festac Festac Amuwo Odofin Lagos
"250,000,000",H5230,10 bedroom Duplex for sale festac Festac Amuwo Odofin Lagos,festac festac Festac Amuwo Odofin Lagos
"32,000,000",H5220,7 bedroom House for sale Ajara Aganmathen Badagry Badagry Lagos,Seda Close Ajara Aganmathen Badagry Badagry Lagos
"250,000,000","900,H5214",4 bedroom Duplex for sale Along Adeniyi Jones Ikeja Lagos,Avenue Along Adeniyi Jones Ikeja Lagos
"550,000",H5211,600.0 square meter Land for sale Ibeju-Lekki Lagos,"2 Minute From La Campaign Tropicana Resort, Ibeju Lekki, Lagos Ibeju Lekki Lagos"
"2,500,000,000",H5206,10 bedroom Commercial Property for sale Chevy View Estate chevron Lekki Lagos,Awosika Street Chevy View Estate Chevron Lekki Lagos
"60,000,000",H5201,House for sale Ladipo Shogunle Oshodi Lagos,African church Str Ladipo Shogunle Oshodi Lagos
"50,000,000",H5198,House for sale Off akinbaye street Osolo way Isolo Lagos,Ebere Off akinbaye street Osolo Way Isolo Lagos
"6,000,000",H2741,2 bedroom Flat / Apartment for sale Ikorodu Ikorodu Lagos,"Ifeoluwa street, igbosoro Ikorodu Ikorodu Lagos"
"120,000,000",H5196,5 bedroom Duplex for sale Lekki County Homes Ikota Lekki Lagos,Megamound Estate Lekki County Homes Ikota Lekki Lagos
"40,000,000",F7364,554.25 square meter Land for sale Ifako-gbagada Gbagada Lagos,Olabisi Osho Street Ifako Gbagada Gbagada Lagos
"3,150,000",H5189,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,"Close proximity to the lekki Free Trade Zone, Ibeju Lekki Free Trade Zone Ibeju Lekki Lagos"
"4,500,000",H5188,600.0 square meter Land for sale Ibeju-Lekki Lagos,Awoyaya By Mayfair Gardens Ibeju Lekki Ibeju Lekki Lagos
"4,800,000",H5187,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,"OTULU VILLAGE, LEKKI FREE TRADE ZONE, IBEJU-LEKKI Free Trade Zone Ibeju Lekki Lagos"
"8,500,000",H5186,600.0 square meter Land for sale Ibeju-Lekki Lagos,Ibeju Lekki Ibeju Lekki Lagos
"4,800,000",H5185,600.0 square meter Land for sale Ibeju-Lekki Lagos,"ELUJU, IBEJU-LEKKI Ibeju Lekki Lagos"
"1,500,000",H5184,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Ibeju Lekki Elerangbe Eleranigbe Ibeju Lekki Lagos
"5,000,000",G4856,600.0 square meter Land for sale oshoroko Free Trade Zone Ibeju-Lekki Lagos,7mins drive from lekki free trade zone oshoroko Free Trade Zone Ibeju Lekki Lagos
"23,000,000",H4758,3 bedroom House for sale Abraham adesanya estate Ajah Lagos,Abraham Adesanya Estate Ajah Lagos Abraham Adesanya Estate Ajah Lagos
"140,000,000",H5179,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos," Admiralty ROAD, Lekki Phase1, Lagos. Lekki Phase 1 Lekki Lagos"
"300,000,000",H5175,5 bedroom Duplex for sale Ligali Ayorinde Victoria Island Lagos,etim iyang crescent Ligali Ayorinde Victoria Island Lagos
"2,000,000,000",H5174,3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,Victoria extension Victoria Island Extension Victoria Island Lagos
"250,000,000",H5166,5 bedroom Duplex for sale Chevron Drive chevron Lekki Lagos,Carlton Gate Estate Chevron Drive Chevron Lekki Lagos
"7,000,000",H5165,648.0 square meter Land for sale Okun-Ajah Off Lekki-Epe Expressway Ajah Lagos,Adeyemi Agoro Street Okun-Ajah Off Lekki Epe Expressway Ajah Lagos
"7,000,000",F5984,2 bedroom Flat / Apartment for sale Baruwa Baruwa Ipaja Lagos,Iya mushin street Baruwa Baruwa Ipaja Lagos
"8,000,000",F7906,4 bedroom Flat / Apartment for sale Command road Ipaja Ipaja Lagos,"Ola Estate, command road Command road Ipaja Ipaja Lagos"
"70,000,000",F5988,9 bedroom Duplex for sale Obadore Egbeda Alimosho Lagos,Kehinde Adebayo street Obadore Egbeda Alimosho Lagos
"15,000,000",F8006,8 bedroom Flat / Apartment for sale Ayobo Ayobo Ipaja Lagos,Royal hotel street Ayobo Ayobo Ipaja Lagos
"40,000,000",H1016,36.36 square meter Land for sale Lasu express way Isheri Egbe/Idimu Lagos,Express way Lasu express way Isheri Egbe Idimu Lagos
"15,000,000",H2157,10 bedroom Flat / Apartment for sale Baruwa Baruwa Ipaja Lagos,Unique estate Baruwa Baruwa Ipaja Lagos
"35,000,000",H5153,5 bedroom Duplex for sale Unity Estate Egbeda Alimosho Lagos,New generation street Unity Estate Egbeda Alimosho Lagos
"5,500,000",H5152,3 bedroom Flat / Apartment for sale Abesan estate Ipaja Ipaja Lagos,2nd avenue Abesan estate Ipaja Ipaja Lagos
"85,000,000",F3980,5 bedroom Duplex for sale Ado Road Ado Ajah Lagos,Ado Road Ado Road Ado Ajah Lagos
"43,000,000",F7417,4 bedroom Duplex for sale Ikota Villa Estate Ikota Lekki Lagos,Westend Ikota Villa Estate Ikota Lekki Lagos
"70,000,000",F5997,3 bedroom Flat / Apartment for sale Oniru Victoria Island Extension Victoria Island Lagos,Oniru Estate Oniru Victoria Island Extension Victoria Island Lagos
"1,500,000",G8869,5 bedroom House for sale Accra Banana Island Ikoyi Lagos, Trasacco Valley Estates Accra Banana Island Ikoyi Lagos
"400,000",G9358,3 bedroom Flat / Apartment for sale Accra Victoria Island Lagos,"Osu Badu Crescent, Behind Turkish Airline Airport West Accra Accra Victoria Island Lagos"
"27,000,000",E9234,920.0 square meter Land for sale Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Opposite Abraham Adesanya Lekki Phase 2 Lekki Phase 2 Lekki Lagos
"16,000,000","830,E9304",830.0 square meter Land for sale Abijo GRA Abijo Ajah Lagos,Abijo GRA Abijo GRA Abijo Ajah Lagos
"85,000,000",G1079,5 bedroom Duplex for sale Lekki County Estate Ikota Lekki Lagos,Megamound Lekki County Estate Ikota Lekki Lagos
"70,000,000",E8909,5 bedroom Duplex for sale Lekki County Estate (Magamound Estate Ikota Lekki Lagos,MegaMound Estate Lekki County Estate (Magamound Estate Ikota Lekki Lagos
"79,000,000",F3950,5 bedroom Duplex for sale Ikate Elegushi Ikate Lekki Lagos,Sulaimon Galadima Street. Ikate Elegushi Ikate Lekki Lagos
"25,000,000",H5148,Land for sale Ogundele Shogunle Oshodi Lagos,Edun street Ogundele Shogunle Oshodi Lagos
"1,500,000",H5144,600.0 square meter Land for sale Eleranigbe Ibeju-Lekki Lagos,Eleko Eleranigbe Ibeju Lekki Lagos
"3,500,000",H5143,600.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Free trade zone Free Trade Zone Ibeju Lekki Lagos
"1,200,000",G9508,2400.0 square foot Land for sale Iki Sagamu not far from Odonguyan and Ogijo Ikorodu Ikorodu Lagos,Iki Sagamu not far from Odonguyan and Ogijo Ikorodu Ikorodu Lagos
"8,500,000",H5139,600.0 square meter Land for sale Monastery road Sangotedo Lagos,Monastery road Monastery Road Sangotedo Lagos
"5,000,000",H5136,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,Eluju Eleko Ibeju Lekki Lagos
"5,000,000",H5134,600.0 square meter Land for sale Eleko Ibeju-Lekki Lagos,Eluju Eleko Ibeju Lekki Lagos
"5,000,000",H5131,Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Awoyawa Lacampaigne Tropicana Ibeju Lekki Lagos
"155,000,000",H5130,2 bedroom House for sale Off Obafemi Awolowo Way Ikeja Lagos,Off Obafemi Awolowo Way Ikeja Lagos
"90,000,000",H5119,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase one Right Hand side Lekki Phase 1 Lekki Lagos
"40,000,000",F8583,3 bedroom Flat / Apartment for sale Elegushi Ikate Lekki Lagos,Grace Court Elegushi Ikate Lekki Lagos
"65,000,000",F6472,5 bedroom Duplex for sale Oral Estate Ikota Lekki Lagos,Around Second Toll-Gate. Oral Estate Ikota Lekki Lagos
"48,000,000",E6280,4 bedroom Duplex for sale Ikota Villa Estate Ikota Lekki Lagos,Road 6 Ikota Villa Estate Ikota Lekki Lagos
"48,000,000",E6285,4 bedroom Duplex for sale Agungi Agungi Lekki Lagos,Agungi Agungi Agungi Lekki Lagos
"160,000,000",H5117,4 bedroom Duplex for sale Osborne Foreshore Estate Ikoyi Lagos,Osborne phase 2 Osborne Foreshore Estate Ikoyi Lagos
"120,000,000","1065,H4037",1065.0 square meter Land for sale Ikate Ikate Lekki Lagos,Elegusghi Ikate Ikate Lekki Lagos
"110,000,000",H4347,5 bedroom Duplex for sale Ikate Elegushi Ikate Lekki Lagos,Ikate Elegushi Ikate Elegushi Ikate Lekki Lagos
"73,000,000",H4477,800.0 square meter Land for sale Ikate Elegushi Ikate Lekki Lagos,Behind Conoil Filling Stattion Ikate Elegushi Ikate Lekki Lagos
"73,000,000",H4475,800.0 square meter Land for sale Ikate Elegushi Ikate Lekki Lagos,Behind Conoil Filling Stattion Ikate Elegushi Ikate Lekki Lagos
"110,000,000",H5115,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Emmanuel Keshi Magodo Shangisha Kosofe Ikosi Lagos
"75,000,000",H5113,4 bedroom Duplex for sale Opebi Ikeja Lagos,Awuse Estate Opebi Ikeja Lagos
"150,000,000","1700,H5112",1700.0 square meter Land for sale Alasia Oshodi Expressway Oshodi Lagos,Agege Motor road Alasia Oshodi Expressway Oshodi Lagos
"75,000,000",H5106,4 bedroom Duplex for sale \ Lekki Phase 1 Lekki Lagos,LEKKI \ Lekki Phase 1 Lekki Lagos
"68,000,000",H5104,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,LEKKI Lekki Phase 1 Lekki Lagos
"150,000,000",F2371,5 bedroom Duplex for sale LSDPC Maryland Estate Maryland Lagos,LSDPC Lsdpc Maryland Estate Maryland Lagos
"130,000,000",E6147,5 bedroom Duplex for sale Ikeja GRA Ikeja Lagos,Ikeja GRA Ikeja Gra Ikeja Lagos
"5,000,000",E1567,2 bedroom Flat / Apartment for sale Bode Thomas Surulere Lagos,Iponri Alaka Bode Thomas Surulere Lagos
"190,000,000",D4869,4 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos
"180,000,000",E2432,3 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos
"160,000 / sqm","000,H4390",1000.0 square meter Land for sale Ikeja GRA Ikeja Lagos,Adekunle Fajuyi Ikeja Gra Ikeja Lagos
"75,000,000",E1494,1050.0 square meter Land for sale Mende Maryland Lagos,Along Maryland Shopping Mall Shoprite Mende Maryland Lagos
"120,000,000",F5382,4 bedroom Duplex for sale LSDPC Maryland Estate Maryland Lagos,LSDPC Lsdpc Maryland Estate Maryland Lagos
"350,000,000",E1485,5 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos
"55,000,000",H2899,2 bedroom Flat / Apartment for sale Oniru Victoria Island Extension Victoria Island Lagos,"Oniru Chieftaincy Estate, Victoria Island Annex. Oniru Victoria Island Extension Victoria Island Lagos"
"750,000",H5084,300.0 square meter Land for sale Phase 2 Eleranigbe Ibeju-Lekki Lagos,Eleranigbe Phase 2 Eleranigbe Ibeju Lekki Lagos
"20,000,000",H2193,400.0 square meter Land for sale Oworoshoki Oworonshoki Gbagada Lagos,"Mainland bridge, Oworoshoki shore Oworoshoki Oworonshoki Gbagada Lagos"
"5,000,000",H5082,600.0 square meter Land for sale LaCampaigne Tropicana Free Trade Zone Ibeju-Lekki Lagos,"Oshoroko, 7mins from LFTZ LaCampaigne Tropicana Free Trade Zone Ibeju Lekki Lagos"
"90,000,000",H5079,5 bedroom Duplex for sale Osaka Osapa london Lekki Lagos,Eletu road Osaka Osapa London Lekki Lagos
"1,200,000,000","6000,H4406",Land for sale Ikeja GRA Ikeja Lagos,ikeja GRA Ikeja Gra Ikeja Lagos
"20,000,000",D5291,3 bedroom Duplex for sale Berger Ojodu Lagos,Opic Estate Berger Ojodu Lagos
"50,000,000",G9389,4 bedroom Flat / Apartment for sale Victoria Island Lagos,"ihuntayi street off palaca street, Oba Oniru Victoria Island Lagos"
"3,000,000",H5042,Land for sale Isheri Olofin Egbeda Alimosho Lagos,Isheri Olofin Egbeda Alimosho Lagos
"650,000,000","2103,H5041",Land for sale Banana Island Road Banana Island Ikoyi Lagos,Banana Island Road Banana Island Road Banana Island Ikoyi Lagos
"55,000,000","930,H5039",930.0 square meter Land for sale Ekololu Surulere Lagos,Ahmed jimoh Ekololu Surulere Lagos
"5,000,000",F7217,"600.0 square meter Land for sale Origanrigan, Free Trade Zone Ibeju-Lekki Lagos","2 minutes from Dangote Refinery, Origanrigan, Free Trade Zone Ibeju Lekki Lagos"
"300,000",F6101,600.0 square meter Land for sale Before La Campaigne Tropicana Free Trade Zone Ibeju-Lekki Lagos,12 minutes from Dangote Refinery Before La Campaigne Tropicana Free Trade Zone Ibeju Lekki Lagos
"48,000,000","300,H5037",300.0 square meter Land for sale Magodo-Shangisha Kosofe/Ikosi Lagos,"Magodo G.R.A Phase II, Shangisha Magodo Shangisha Kosofe Ikosi Lagos"
"4,500,000",H5035,Land for sale Isheri Olofin Egbeda Alimosho Lagos,Isheri Olofin Egbeda Alimosho Lagos
"4,500,000",H5032,600.0 square meter Land for sale Sangotedo Sangotedo Ajah Lagos,Sangotedo Sangotedo Sangotedo Ajah Lagos
"85,000,000",H2699,4 bedroom Duplex for sale Ogudu GRA Ogudu Lagos,Ogudu Gra Ogudu Gra Ogudu Lagos
"1,500,000",H5029,600.0 square meter Land for sale Eleran Igbe Eleranigbe Ibeju-Lekki Lagos,Eleran Igbe Eleran Igbe Eleranigbe Ibeju Lekki Lagos
"35,000,000",H5022,555.0 square meter Land for sale lagos road Ikorodu Ikorodu Lagos,Ogolonto lagos road Ikorodu Ikorodu Lagos
"45,000,000",H5021,4 bedroom Duplex for sale Lekki Ikota Lekki Lagos,Ikota Villa estate Lekki Ikota Lekki Lagos
"57,000,000",H0030,5 bedroom House for sale Thomas estate Ajah Lagos,Thomas Estate Thomas Estate Ajah Lagos
"110,000,000",H0032,5 bedroom House for sale Ikota Lekki Lagos,"Lekki county estate, Ikota, Lekki . Ikota Lekki Lagos"
"8,000,000",H0107,648.0 square meter Land for sale Abijo Ajah Lagos,"Abijo Area, Lekki-Epe Express Abijo Ajah Lagos"
"2,500,000",H5012,600.0 square meter Land for sale Simawa Ikorodu Ikorodu Lagos,Simawa Simawa Ikorodu Ikorodu Lagos
"50,000,000",H0902,1000.0 square meter Land for sale Opebi Ikeja Lagos,Opebi Ikeja Lagos Opebi Ikeja Lagos
"15,000,000",H5005,1 bedroom mini flat Commercial Property for sale Oniru new market. Victoria Island Extension Victoria Island Lagos,oniru Oniru new market. Victoria Island Extension Victoria Island Lagos
"25,000,000",H4907,4 bedroom Bungalow for sale opic Isheri North Ojodu Lagos,Opic estate isheri lagos opic Isheri North Ojodu Lagos
"100,000,000",H5001,4 bedroom Duplex for sale Omole phase 1 Ogba Lagos,Longe Estate Omole Phase 1 Ogba Lagos
"4,500,000",H5000,550.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Eleju Free Trade Zone Ibeju Lekki Lagos
"85,000,000",H4999,4 bedroom Duplex for sale Ogudu GRA Ogudu GRA Ogudu Lagos,Ogudu GRA Ogudu GRA Ogudu Gra Ogudu Lagos
"65,000,000",H4996,5 bedroom Duplex for sale Morgan estate Ojodu Lagos,Morgan estate Morgan Estate Ojodu Lagos
"25,000,000","4000,H4987",Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju Lekki Free Trade Zone Ibeju Lekki Lagos
"700,000",H4986,600.0 square meter Land for sale Akodo Ise Ibeju-Lekki Lagos,"2 Minute From La Campaign Tropicana Resort, Ibeju Lekki, Lagos Akodo Ise Ibeju Lekki Lagos"
"65,000,000","81,H4985",Land for sale chevron Lekki Lagos,At the back of Chevron Chevron Lekki Lagos
"55,000,000","50,H4984",Land for sale Jakande Lekki Lagos,Off Jakande road Jakande Lekki Lagos
"27,000,000",H4982,8 bedroom Bungalow for sale Iyana ipaja Ipaja Ipaja Lagos,Ipaja Iyana ipaja Ipaja Ipaja Lagos
"2,500,000,000",H4981,Land for sale Jakande Lekki Lagos, Along Jakande beach road Jakande Lekki Lagos
"180,000,000",H4980,4 bedroom House for sale Osborne Foreshore Estate Ikoyi Lagos,Osborne Phase 1 Osborne Foreshore Estate Ikoyi Lagos
"45,000,000",H4972,House for sale Bode Thomas Surulere Lagos,Bode Thomas Surulere Lagos
"65,000,000",H3211,4 bedroom Duplex for sale Idado Idado Lekki Lagos,Idado estate Idado Idado Lekki Lagos
"90,000,000",H4966,5 bedroom Duplex for sale Lekki Osapa london Lekki Lagos,Osapa Lekki Osapa London Lekki Lagos
